Longitude,Latitude
-122.841356,49.263288
-122.837396,49.263263
-123.101913,49.232967
-123.090996,49.232771
-123.077959,49.232616
-123.06505,49.232713
-123.054813,49.232754
-123.042556,49.23288
-123.036985,49.233197
-123.126888,49.2338
-123.11793,49.233459
-122.912574,49.278447
-122.890353,49.260877
-122.773777,49.260996
-122.79883,49.275315
-122.823035,49.263282
-122.803249,49.27038
-122.802721,49.266849
-122.80499,49.262401
-122.809123,49.262013
-122.812218,49.263988
-122.815773,49.263329
-122.830605,49.263331
-122.83504,49.263404
-122.837829,49.263403
-122.841783,49.263447
-122.843923,49.263459
-122.847098,49.263492
-122.850097,49.263498
-122.840923,49.261868
-122.840945,49.258674
-123.079463,49.265482
-123.115944,49.266245
-123.141569,49.268039
-123.146085,49.268106
-123.249013,49.268947
-123.06761,49.024609
-123.062595,49.024574
-123.060452,49.02455
-123.058332,49.025114
-123.057311,49.028127
-123.05602,49.030308
-123.055974,49.031983
-123.059014,49.032007
-123.062686,49.032042
-123.066285,49.032068
-123.068475,49.035726
-123.089419,49.006807
-123.089779,49.009922
-123.090891,49.012214
-123.091467,49.01658
-123.090716,49.019342
-123.090775,49.021892
-123.089954,49.024649
-123.085078,49.024641
-123.079129,49.02463
-123.075569,49.024206
-123.072814,49.021964
-123.070259,49.024603
-123.08828,49.004527
-123.067,49.036115
-122.8408,49.25651
-122.840776,49.259387
-122.840736,49.262619
-122.909375,49.277133
-122.916031,49.276557
-122.928277,49.281238
-122.892411,49.262822
-122.890213,49.261322
-123.068869,49.035894
-123.068828,49.031649
-123.068832,49.029052
-123.068828,49.027078
-123.068828,49.023947
-123.068837,49.020803
-123.068766,49.017763
-123.068757,49.013394
-123.068761,49.00943
-123.068816,49.006948
-123.069331,49.004526
-123.073958,49.004522
-123.077382,49.004519
-123.080831,49.004518
-123.084728,49.004528
-123.184053,49.1265
-123.136382,49.168518
-123.13505,49.166589
-122.791638,49.285749
-122.794112,49.280423
-122.800656,49.274744
-122.82818,49.277299
-122.845625,49.277986
-122.889869,49.261426
-122.939183,49.254654
-122.963982,49.259213
-122.982149,49.264753
-123.001813,49.266431
-123.013571,49.265002
-123.032869,49.260815
-123.045374,49.258942
-123.068426,49.26298
-123.079049,49.265873
-123.069303,49.176045
-123.069309,49.173388
-123.069302,49.17202
-123.035022,49.169857
-123.016171,49.169798
-122.993104,49.169179
-122.98985,49.168638
-122.986882,49.167355
-122.983602,49.168026
-122.8474,49.277838
-122.855753,49.314255
-122.925492,49.32161
-122.855795,49.322138
-122.848249,49.278797
-122.845471,49.278787
-122.83859,49.279357
-122.832769,49.280456
-122.830485,49.280429
-122.831381,49.289612
-122.831375,49.291043
-122.829428,49.292131
-122.827516,49.293215
-122.830662,49.294756
-122.834159,49.295146
-122.835887,49.294835
-122.838479,49.293537
-122.833695,49.29854
-122.835367,49.300171
-122.838495,49.304312
-122.840342,49.306379
-122.843397,49.309844
-122.850068,49.314595
-122.857193,49.311561
-122.862784,49.307955
-122.868192,49.309533
-122.874174,49.309817
-122.884061,49.314226
-122.893575,49.320175
-122.89958,49.32353
-122.910134,49.317209
-122.915434,49.314234
-122.92585,49.313843
-122.855634,49.314796
-122.855643,49.318628
-122.855772,49.318666
-122.812177,49.173763
-122.812115,49.177292
-122.812038,49.180874
-122.811494,49.184067
-122.806344,49.184581
-122.806324,49.186426
-122.806311,49.189261
-122.805799,49.191359
-122.838027,49.133508
-122.833983,49.13356
-122.828395,49.133595
-122.823215,49.134162
-122.823288,49.138558
-122.823279,49.141375
-122.823331,49.143562
-122.82332,49.145773
-122.82333,49.148486
-122.823274,49.153359
-122.822589,49.155437
-122.816872,49.155438
-122.812341,49.155988
-122.812332,49.158445
-122.812311,49.160751
-122.812279,49.163443
-122.812252,49.166755
-122.812183,49.170621
-122.806292,49.192668
-122.805916,49.192973
-122.801058,49.192726
-122.804013,49.191632
-122.841764,49.133306
-122.806568,49.190964
-122.806529,49.188643
-122.80654,49.185885
-122.807046,49.184261
-122.812191,49.183668
-122.81225,49.180174
-122.812367,49.176413
-122.812362,49.173155
-122.812435,49.169991
-122.812466,49.166192
-122.812468,49.162385
-122.812494,49.160165
-122.81252,49.15762
-122.812993,49.155608
-122.818346,49.155621
-122.8235,49.155035
-122.823501,49.152751
-122.823547,49.147982
-122.823533,49.145604
-122.82348,49.142924
-122.823514,49.140557
-122.823467,49.137874
-122.823482,49.136147
-122.824051,49.13382
-122.829433,49.133769
-122.835233,49.133719
-122.839219,49.133676
-122.801592,49.191596
-122.842298,49.133297
-122.847558,49.189684
-122.803459,49.191353
-122.845465,49.14148
-122.845487,49.147573
-122.845609,49.163422
-122.845422,49.177621
-122.845181,49.182682
-122.84108,49.191475
-122.833623,49.191383
-122.822383,49.191438
-122.81188,49.191406
-122.845706,49.183201
-122.846016,49.176019
-122.84599,49.161766
-122.845901,49.147239
-122.845817,49.140079
-122.813065,49.191583
-122.823732,49.191605
-122.834607,49.191566
-122.842718,49.191674
-122.847763,49.189406
-122.842328,49.133426
-122.842037,49.133299
-122.804448,49.191357
-122.874617,49.302876
-122.865032,49.299217
-122.861478,49.297028
-122.85563,49.294153
-122.852841,49.292466
-122.845109,49.290921
-122.842305,49.289561
-122.83809,49.287882
-122.835057,49.28635
-122.829596,49.283935
-122.830879,49.280629
-122.833713,49.280636
-122.841658,49.278898
-122.845608,49.278916
-122.848133,49.278926
-122.926926,49.319016
-122.925447,49.313314
-122.915366,49.31407
-122.909826,49.317311
-122.906174,49.320863
-122.893764,49.320065
-122.883652,49.314088
-122.874364,49.309689
-122.836167,49.294453
-122.834259,49.295017
-122.830278,49.294524
-122.828689,49.29406
-122.83056,49.292561
-122.831477,49.290957
-122.832734,49.289442
-122.868734,49.309387
-122.864689,49.307872
-122.857843,49.31073
-122.854993,49.314469
-122.84899,49.314478
-122.843823,49.310197
-122.84047,49.306398
-122.838698,49.304406
-122.835526,49.300061
-123.001813,49.266352
-122.982158,49.264705
-122.963991,49.259154
-122.939183,49.254609
-122.896834,49.248617
-122.8898,49.261381
-122.845623,49.277946
-122.828198,49.277124
-122.800766,49.274601
-122.793821,49.280416
-122.791451,49.285698
-123.079054,49.265799
-123.068491,49.262912
-123.045348,49.258877
-123.032821,49.260733
-123.013498,49.264931
-122.847117,49.277835
-122.873385,49.303023
-122.834972,49.286493
-122.83834,49.288035
-122.84259,49.289951
-122.846162,49.291117
-122.85154,49.292293
-122.853379,49.292872
-122.856085,49.294435
-122.860284,49.296265
-122.864415,49.29903
-122.847036,49.13365
-122.851646,49.133727
-122.857236,49.133813
-122.862851,49.133907
-122.868518,49.13399
-122.873867,49.134014
-122.879754,49.134034
-122.883912,49.134092
-122.884518,49.135461
-122.890164,49.137495
-122.890173,49.140469
-122.890161,49.142807
-122.890181,49.148951
-122.890187,49.152557
-122.890181,49.156256
-122.89018,49.159865
-122.890176,49.162457
-122.890117,49.167342
-122.890094,49.169575
-122.890031,49.173249
-122.890044,49.181018
-122.890004,49.183175
-122.890078,49.191325
-122.887867,49.194374
-122.883179,49.198278
-122.880627,49.200711
-123.081356,49.252628
-123.077633,49.250834
-123.075484,49.249736
-123.072988,49.24866
-123.070924,49.247719
-123.06866,49.246687
-123.062339,49.24369
-123.057829,49.241611
-123.053631,49.23969
-123.051416,49.238656
-123.048397,49.23728
-123.045333,49.236159
-123.041963,49.235786
-123.037515,49.234792
-123.03553,49.233834
-123.033767,49.232943
-123.031656,49.231987
-123.028846,49.231961
-123.026055,49.232088
-123.106976,49.280892
-123.103799,49.280394
-123.100047,49.280329
-123.095429,49.258948
-123.092371,49.257418
-123.089018,49.256214
-123.085052,49.254367
-122.870306,49.206094
-122.865763,49.206332
-122.853647,49.204242
-122.845929,49.198487
-122.845515,49.194136
-122.849361,49.18885
-122.875283,49.204154
-123.065671,49.245543
-123.117067,49.284576
-122.849641,49.191553
-122.845091,49.194719
-122.846433,49.199689
-122.853592,49.204569
-122.865846,49.206598
-122.902215,49.20635
-122.905795,49.204434
-123.00553,49.230542
-123.008159,49.231422
-123.010599,49.232216
-123.016178,49.232908
-123.019689,49.23266
-123.022197,49.232526
-123.024096,49.232402
-123.026273,49.232284
-123.029643,49.232118
-123.033761,49.233186
-123.036193,49.234462
-123.038053,49.235237
-123.041047,49.235933
-123.04296,49.236114
-123.046942,49.236931
-123.049127,49.237873
-123.054367,49.240309
-123.0585,49.242199
-123.06911,49.247137
-123.072897,49.248894
-123.076585,49.25051
-123.080257,49.252366
-123.084079,49.254147
-123.090227,49.257027
-123.093585,49.25817
-123.096663,49.260171
-123.100263,49.280462
-123.104998,49.280707
-123.108213,49.28129
-123.11137,49.282472
-122.890296,49.177526
-122.887834,49.137718
-122.875541,49.204125
-123.097102,49.260192
-123.064604,49.244769
-122.890418,49.172249
-122.890452,49.170181
-122.890502,49.166461
-122.890556,49.16109
-122.890561,49.159219
-122.890572,49.155687
-122.890557,49.151964
-122.890553,49.14896
-122.890553,49.145529
-122.890554,49.142462
-122.890553,49.139917
-122.884707,49.13569
-122.884144,49.133911
-122.878625,49.133843
-122.87266,49.133799
-122.867395,49.133798
-122.861846,49.13371
-122.85617,49.133614
-122.851395,49.133538
-122.844422,49.133436
-122.883545,49.198469
-122.889466,49.19348
-122.890486,49.189504
-122.890406,49.181778
-122.888021,49.137551
-122.889974,49.177856
-122.842598,49.133304
-122.795924,49.191598
-122.841794,49.13343
-122.845809,49.133026
-122.845748,49.129332
-122.845723,49.125328
-122.845702,49.122747
-122.846971,49.119126
-122.851463,49.119102
-122.85705,49.119089
-122.862679,49.119151
-122.867702,49.119475
-122.867677,49.123152
-122.867653,49.126877
-122.867682,49.129721
-122.867696,49.132255
-122.867711,49.134311
-122.867757,49.137827
-122.867769,49.141354
-122.867803,49.145064
-122.867841,49.14855
-122.867845,49.151073
-122.867854,49.152666
-122.867855,49.155697
-122.867853,49.159231
-122.867886,49.162928
-122.867914,49.166929
-122.867908,49.170073
-122.867916,49.171991
-122.867917,49.174291
-122.867827,49.177471
-122.867702,49.18017
-122.867617,49.182414
-122.867536,49.18472
-122.867599,49.188409
-122.866865,49.191624
-122.862642,49.191618
-122.860414,49.191608
-122.855768,49.191573
-122.849625,49.188845
-122.851667,49.191734
-122.854546,49.191751
-122.857116,49.191756
-122.86142,49.191747
-122.864097,49.191757
-122.867865,49.191324
-122.867817,49.18953
-122.867792,49.187744
-122.867789,49.184155
-122.867845,49.181905
-122.867941,49.179577
-122.868135,49.176771
-122.868144,49.174318
-122.868144,49.171412
-122.868138,49.169459
-122.868134,49.166706
-122.868166,49.16219
-122.868155,49.158447
-122.868141,49.154958
-122.86813,49.15229
-122.868156,49.149868
-122.868101,49.14761
-122.868072,49.144361
-122.868045,49.140618
-122.86803,49.137001
-122.867978,49.133392
-122.867965,49.131129
-122.867948,49.129199
-122.86793,49.126271
-122.867929,49.122364
-122.867319,49.119025
-122.861795,49.118963
-122.856041,49.118911
-122.850606,49.11893
-122.84533,49.119635
-122.84534,49.122218
-122.845364,49.126936
-122.845387,49.129482
-122.842303,49.180787
-122.845247,49.181116
-122.84523,49.184619
-122.658146,49.105177
-122.660798,49.105735
-122.664864,49.107253
-122.668259,49.108788
-122.670995,49.11001
-122.674446,49.111567
-122.678389,49.113379
-122.681102,49.11457
-122.685541,49.116584
-122.692215,49.119477
-122.696744,49.121576
-122.702492,49.124178
-122.706601,49.126043
-122.71329,49.129092
-122.718798,49.13118
-122.736472,49.139025
-122.757285,49.148563
-122.763113,49.151322
-122.768544,49.153407
-122.775055,49.155963
-122.78029,49.158027
-122.78296,49.159039
-122.785641,49.160072
-122.791705,49.162452
-122.798497,49.165047
-122.802808,49.166722
-122.813039,49.1707
-122.835459,49.179308
-122.845209,49.18822
-122.678529,49.115119
-122.676459,49.116703
-122.672774,49.116677
-122.668363,49.117426
-122.668356,49.11967
-122.668397,49.122987
-122.668355,49.125858
-122.66818,49.130443
-122.668046,49.134251
-122.668058,49.141433
-122.667979,49.145901
-122.667987,49.14909
-122.667754,49.156153
-122.666944,49.159084
-122.659684,49.163478
-122.66512,49.169133
-122.667826,49.171763
-122.665469,49.177081
-122.669956,49.177066
-122.67444,49.177126
-122.681686,49.177062
-122.692207,49.177066
-122.696594,49.177072
-122.701839,49.177064
-122.708279,49.177078
-122.783274,49.191631
-122.790383,49.191662
-122.799852,49.191386
-122.79462,49.191447
-122.789033,49.191485
-122.783771,49.191461
-122.706947,49.176936
-122.700367,49.176923
-122.694776,49.176926
-122.689214,49.176884
-122.681788,49.176911
-122.673076,49.176925
-122.669453,49.176466
-122.668235,49.172425
-122.664864,49.168978
-122.660613,49.164205
-122.668182,49.158595
-122.668314,49.155166
-122.668413,49.151338
-122.668434,49.147449
-122.668428,49.140473
-122.668534,49.133118
-122.668626,49.125762
-122.668693,49.122272
-122.668743,49.118494
-122.670229,49.116842
-122.673698,49.116871
-122.677644,49.116898
-122.678809,49.115185
-122.678809,49.113332
-122.674403,49.111321
-122.671075,49.109829
-122.666582,49.107811
-122.66339,49.106342
-122.659978,49.105965
-122.657694,49.107717
-123.244222,49.258365
-123.249148,49.259061
-123.245143,49.2657
-123.237949,49.257295
-123.23498,49.254064
-123.237723,49.251688
-123.249997,49.257665
-122.684385,49.115832
-122.681364,49.11441
-122.851472,49.187503
-122.851078,49.185705
-122.847504,49.184316
-122.842052,49.181723
-122.833717,49.178455
-122.811446,49.169833
-122.806304,49.167843
-122.800462,49.165595
-122.797527,49.164444
-122.789483,49.161342
-122.784641,49.159462
-122.781689,49.15832
-122.77762,49.156744
-122.773989,49.15533
-122.766881,49.152531
-122.76161,49.150456
-122.755697,49.147436
-122.732747,49.13705
-122.717088,49.130262
-122.711511,49.128198
-122.705744,49.125368
-122.70102,49.123239
-122.69564,49.120824
-122.690508,49.118438
-122.660329,49.160288
-122.654258,49.106256
-122.967187,49.176959
-123.1349,49.164652
-122.849377,49.188948
-122.654232,49.105657
-122.849708,49.189461
-122.756371,49.191997
-122.660383,49.160115
-122.965466,49.177385
-122.964446,49.179134
-122.964167,49.181434
-122.80216,49.193248
-122.789624,49.192019
-122.789679,49.194903
-122.789716,49.199159
-122.789714,49.201904
-122.785305,49.200603
-122.78323,49.198763
-122.778802,49.19845
-122.771563,49.19146
-122.766973,49.191462
-122.760834,49.191524
-122.806503,49.192658
-122.6671,49.133409
-122.661314,49.144834
-122.667207,49.148189
-122.661518,49.143361
-123.247364,49.265923
-123.185744,49.263872
-123.116344,49.285048
-123.237822,49.266503
-123.235217,49.265327
-123.229095,49.263486
-123.214641,49.263836
-123.211737,49.26381
-123.205581,49.263689
-123.202595,49.263657
-123.199436,49.263605
-123.196532,49.263564
-123.193422,49.263526
-123.190678,49.263472
-123.187456,49.263434
-123.140408,49.263517
-122.75642,49.195555
-122.757007,49.198954
-122.763399,49.198931
-122.768262,49.198899
-122.773703,49.19888
-122.779318,49.198895
-122.783259,49.198893
-122.785073,49.200713
-122.786447,49.202377
-122.789933,49.202113
-122.789854,49.198434
-122.789844,49.19495
-123.248724,49.265726
-123.191417,49.263644
-123.194468,49.263683
-123.197332,49.263725
-123.200725,49.263781
-123.203438,49.263828
-123.206461,49.263863
-123.212506,49.263966
-123.215915,49.264016
-123.229837,49.263693
-123.235541,49.265815
-123.239311,49.267024
-123.252885,49.260466
-123.247674,49.259395
-123.24443,49.258079
-123.237731,49.251626
-123.235195,49.254485
-123.238774,49.258778
-123.255442,49.270517
-123.258499,49.268113
-123.256872,49.26332
-123.24893,49.25498
-123.254983,49.259575
-123.256732,49.26317
-123.258526,49.268769
-123.254576,49.270734
-123.248276,49.271678
-123.24195,49.473556
-123.236819,49.458538
-123.272805,49.374146
-123.252168,49.350855
-123.27689,49.37515
-123.277801,49.372606
-123.27891,49.37012
-123.237186,49.452239
-123.233943,49.430218
-123.233081,49.420114
-123.242762,49.403085
-123.248197,49.398576
-123.258866,49.385996
-123.27564,49.36959
-123.279363,49.370244
-123.278115,49.371643
-123.276448,49.372015
-123.274588,49.3735
-123.236487,49.458125
-123.13825,49.326849
-123.156881,49.329417
-123.15397,49.327769
-123.142905,49.326656
-123.258396,49.386356
-123.247552,49.398185
-123.233563,49.430227
-123.236953,49.451902
-123.235617,49.459217
-123.125997,49.195658
-123.100571,49.133333
-123.136716,49.163203
-123.136715,49.159514
-123.136749,49.157109
-123.136796,49.155242
-123.136773,49.153331
-123.136781,49.15206
-123.136786,49.150403
-123.136805,49.147942
-123.136811,49.145625
-123.136839,49.143259
-123.13683,49.140421
-123.136784,49.138207
-123.136769,49.136672
-123.136753,49.135066
-123.136,49.133424
-123.129962,49.133436
-123.124999,49.133423
-123.121452,49.133403
-123.117403,49.133386
-123.113663,49.133343
-123.110631,49.133366
-123.106659,49.133355
-123.102462,49.133311
-123.096299,49.13329
-123.087869,49.133347
-123.083809,49.133455
-123.080536,49.133503
-123.074763,49.133498
-123.158828,49.154501
-123.158408,49.1555
-123.155763,49.155512
-123.152915,49.155507
-123.149458,49.155501
-123.147074,49.1555
-123.143139,49.155528
-123.139721,49.155527
-123.136499,49.156136
-123.136511,49.157777
-123.136492,49.159609
-123.180333,49.125123
-123.17724,49.125103
-123.172275,49.125087
-123.169319,49.125071
-123.163927,49.124989
-123.159432,49.124925
-123.158834,49.128128
-123.158834,49.130168
-123.158766,49.133816
-123.158794,49.135989
-123.158805,49.13778
-123.158868,49.141368
-123.158859,49.144164
-123.158857,49.147063
-123.158859,49.148605
-123.158843,49.15175
-123.177491,49.125233
-123.181106,49.125597
-123.137381,49.155672
-123.140894,49.155679
-123.144268,49.155659
-123.14838,49.155647
-123.150573,49.15565
-123.153559,49.155649
-123.156769,49.15566
-123.159035,49.153729
-123.159048,49.151301
-123.159069,49.148084
-123.159073,49.14623
-123.159067,49.143649
-123.159066,49.140728
-123.159019,49.137152
-123.158991,49.135071
-123.158972,49.132552
-123.158982,49.129641
-123.158966,49.127349
-123.159432,49.125048
-123.164915,49.125127
-123.17051,49.125202
-123.172506,49.125213
-123.182011,49.133835
-123.184719,49.133841
-123.1873,49.133409
-123.187271,49.131262
-123.187277,49.129012
-123.187273,49.127177
-123.186641,49.126365
-123.092752,49.133471
-123.096373,49.133462
-123.103898,49.133484
-123.107467,49.133492
-123.111587,49.133503
-123.115391,49.13352
-123.118356,49.133529
-123.122409,49.13355
-123.125575,49.133558
-123.130962,49.133574
-123.136527,49.134082
-123.136543,49.135647
-123.136573,49.138816
-123.136587,49.14064
-123.13659,49.143947
-123.136584,49.146407
-123.136557,49.148608
-123.136581,49.150515
-123.136572,49.152087
-123.136551,49.15397
-123.066828,49.133716
-123.075706,49.133662
-123.083169,49.133627
-123.088001,49.133532
-123.100093,49.133469
-123.13554,49.166588
-123.185145,49.126362
-122.798378,49.27573
-122.808233,49.279205
-122.808987,49.283387
-122.809813,49.284787
-122.813321,49.286192
-122.816962,49.287354
-122.818162,49.290255
-122.815604,49.290352
-122.813287,49.290351
-122.811012,49.291541
-122.812173,49.292863
-122.813308,49.294136
-122.811467,49.295302
-122.812823,49.296412
-122.848829,49.188847
-123.103994,49.044155
-123.100817,49.042226
-123.098078,49.039504
-123.097353,49.034536
-123.09757,49.031901
-123.090643,49.037834
-123.089699,49.040045
-123.086469,49.040528
-123.079993,49.040615
-123.078902,49.037772
-123.068871,49.041672
-122.806206,49.031023
-122.80105,49.032418
-122.801054,49.035149
-122.801046,49.036828
-122.801057,49.038752
-122.801076,49.041836
-122.801068,49.046065
-122.801075,49.049294
-122.802352,49.052879
-122.806412,49.056058
-122.810627,49.059548
-122.813185,49.06158
-122.81765,49.065177
-122.82107,49.067997
-122.822421,49.07214
-122.82134,49.078573
-122.820319,49.082361
-122.817737,49.094553
-122.832314,49.105588
-122.836312,49.108819
-122.840708,49.112374
-122.844504,49.115864
-122.844106,49.126139
-122.841079,49.12659
-122.83952,49.127726
-122.838491,49.130265
-122.838498,49.132071
-122.845418,49.134337
-122.845387,49.139042
-122.84549,49.143803
-122.845538,49.150547
-122.845541,49.153462
-122.845572,49.156418
-122.845586,49.159697
-122.845634,49.167154
-122.845659,49.170934
-122.845677,49.172706
-122.845616,49.175231
-122.804416,49.027647
-122.80721,49.027654
-122.812092,49.028477
-122.812114,49.029755
-122.811603,49.03104
-122.809085,49.031037
-122.768278,49.025302
-122.772009,49.028336
-122.776584,49.031134
-122.779695,49.03115
-122.785238,49.031144
-122.790627,49.031166
-122.79637,49.031168
-122.537577,49.06947
-122.51215,49.063534
-122.502665,49.061258
-122.491434,49.05933
-122.481117,49.058454
-122.476051,49.058147
-122.654727,49.106449
-122.650468,49.104665
-122.646133,49.1046
-122.644104,49.104559
-122.641386,49.104514
-122.631454,49.104373
-122.624647,49.100019
-122.624717,49.0974
-122.623945,49.09569
-122.609048,49.091684
-122.603095,49.08981
-122.580772,49.081919
-122.558374,49.074036
-122.547498,49.071629
-122.848203,49.188852
-122.848465,49.188967
-122.802185,49.027644
-122.765764,49.023353
-122.470604,49.059137
-122.813992,49.20972
-122.815296,49.207269
-122.812738,49.204826
-122.812702,49.201973
-122.811885,49.198633
-122.80821,49.198663
-122.806329,49.197569
-122.80642,49.194934
-122.803886,49.193281
-122.851521,49.199009
-122.806183,49.195692
-122.806085,49.198027
-122.809198,49.198804
-122.812411,49.199256
-122.81252,49.202672
-122.813156,49.205576
-122.814848,49.208257
-122.813786,49.209661
-122.815401,49.212929
-122.820312,49.214323
-122.82698,49.2127
-122.825405,49.210046
-122.827488,49.208742
-122.828042,49.207348
-122.825607,49.206725
-122.825742,49.204717
-122.829324,49.205526
-122.831543,49.20689
-122.834717,49.207682
-122.84013,49.207694
-122.84292,49.207719
-122.845352,49.207288
-122.844101,49.206082
-122.83936,49.206078
-122.836719,49.203794
-122.839539,49.202277
-122.842036,49.200947
-122.843199,49.200306
-122.85358,49.199006
-122.857194,49.199058
-122.86304,49.199047
-122.86597,49.19908
-122.867744,49.197514
-122.867795,49.195125
-122.491484,49.055493
-122.493762,49.059789
-122.504489,49.061759
-122.512207,49.063719
-122.537424,49.069608
-122.548571,49.072008
-122.560083,49.074771
-122.581931,49.082529
-122.602523,49.089915
-122.608976,49.091951
-122.612522,49.092898
-122.624425,49.096719
-122.624483,49.100746
-122.632468,49.104556
-122.641219,49.104664
-122.644352,49.104718
-122.646303,49.104742
-122.649639,49.104794
-122.651401,49.105193
-122.469684,49.060416
-122.4648,49.060417
-122.460754,49.060423
-122.459853,49.059061
-122.459825,49.057194
-122.459814,49.053746
-122.463948,49.053179
-122.467492,49.053181
-122.47058,49.053447
-122.47131,49.055667
-122.475865,49.055669
-122.481482,49.055666
-122.485988,49.05554
-122.839806,49.201942
-122.838015,49.202914
-122.836473,49.204352
-122.840227,49.206182
-122.844784,49.207649
-122.839111,49.207627
-122.833397,49.207594
-122.831541,49.20675
-122.829409,49.205432
-122.825643,49.204649
-122.82503,49.206441
-122.828481,49.208022
-122.825375,49.210553
-122.826946,49.212867
-122.819115,49.214212
-122.81692,49.213715
-122.867605,49.19227
-122.867606,49.195627
-122.867526,49.198372
-122.866944,49.199078
-122.86201,49.198881
-122.855891,49.198872
-122.853317,49.198843
-122.843312,49.200054
-122.660702,49.159711
-122.63347,49.162351
-122.65895,49.16271
-122.656832,49.163418
-122.656916,49.166091
-122.657014,49.169174
-122.657133,49.172786
-122.657258,49.176582
-122.654014,49.176903
-122.65049,49.176906
-122.64562,49.176885
-122.638102,49.176891
-122.634892,49.17686
-122.630952,49.175481
-122.630974,49.172484
-122.630982,49.170658
-122.635062,49.168705
-122.635614,49.166241
-122.640013,49.165589
-122.640481,49.163683
-122.639345,49.162371
-122.632423,49.162127
-122.626809,49.161909
-122.624204,49.161408
-122.624158,49.159385
-122.62588,49.15766
-122.628095,49.159213
-122.632709,49.160655
-122.660252,49.160518
-122.638128,49.162531
-122.640206,49.163253
-122.63616,49.166015
-122.634848,49.167321
-122.634459,49.169368
-122.630942,49.16988
-122.6308,49.173518
-122.630793,49.175566
-122.638184,49.177002
-122.647348,49.177064
-122.65162,49.177065
-122.65545,49.177081
-122.657419,49.176557
-122.657288,49.172486
-122.657186,49.169323
-122.65712,49.1667
-122.65699,49.16325
-122.725507,49.118699
-122.719315,49.118669
-122.711939,49.118682
-122.706555,49.118783
-122.700371,49.118908
-122.695869,49.118979
-122.690645,49.11919
-122.685837,49.119008
-122.679519,49.118999
-122.676339,49.118969
-122.673948,49.118955
-122.67159,49.118937
-122.66738,49.118889
-122.665406,49.118866
-122.662804,49.118845
-122.659312,49.11882
-122.656645,49.118815
-122.654775,49.118389
-122.890553,49.136536
-122.890579,49.133071
-122.890573,49.129471
-122.890571,49.123833
-122.889329,49.119202
-122.884112,49.119188
-122.878389,49.119126
-122.872796,49.11907
-122.84458,49.118939
-122.839451,49.118962
-122.833824,49.118983
-122.828345,49.119015
-122.822749,49.11903
-122.817258,49.119039
-122.811664,49.119023
-122.761891,49.118832
-122.755909,49.118797
-122.750999,49.118768
-122.74546,49.118733
-122.741828,49.118718
-122.734154,49.118681
-122.730037,49.118673
-122.888569,49.137335
-122.800293,49.118971
-122.654491,49.106346
-122.958161,49.183684
-122.949901,49.199633
-123.103444,49.184676
-123.110753,49.184704
-123.114572,49.184712
-123.120278,49.184762
-123.124077,49.184747
-123.128688,49.184762
-123.133035,49.184772
-123.140866,49.162853
-123.143508,49.162854
-123.148814,49.162858
-123.15358,49.162856
-123.15939,49.162855
-123.1614,49.16286
-123.165392,49.162845
-123.169697,49.162079
-123.169955,49.159735
-123.16993,49.156791
-123.169935,49.155245
-123.169916,49.152162
-123.169908,49.150081
-123.16994,49.148054
-123.169909,49.146548
-123.169905,49.143527
-123.170812,49.141101
-123.176768,49.141112
-123.180739,49.141116
-123.185975,49.141114
-123.190514,49.141094
-123.191832,49.139683
-123.192956,49.13719
-123.191638,49.135237
-123.191894,49.133361
-123.19188,49.131739
-123.191884,49.129041
-123.1912,49.12637
-123.187112,49.126991
-123.187118,49.128635
-123.187115,49.131318
-123.1865,49.133731
-123.183822,49.133725
-123.182064,49.133711
-123.181424,49.13332
-123.181384,49.129956
-123.181343,49.127039
-122.947623,49.187052
-122.947258,49.186087
-122.949797,49.185031
-122.952021,49.184099
-122.95614,49.182363
-122.964867,49.181626
-122.967315,49.179341
-122.968331,49.177613
-122.970686,49.173653
-122.972319,49.171168
-123.069075,49.179892
-123.069019,49.182133
-123.06972,49.184796
-123.073748,49.184712
-123.080866,49.184634
-123.086871,49.184626
-123.092093,49.184637
-123.097411,49.184655
-123.101536,49.184673
-122.976908,49.168582
-122.98382,49.16819
-122.987107,49.167475
-122.989657,49.16831
-123.016132,49.169956
-123.035912,49.169942
-123.069097,49.170789
-123.06912,49.174129
-123.06907,49.176822
-122.657556,49.119002
-122.660877,49.119029
-122.663772,49.119052
-122.666227,49.119073
-122.669667,49.11909
-122.674101,49.119098
-122.677839,49.119128
-122.688949,49.119355
-122.697661,49.119112
-122.702518,49.119036
-122.708121,49.118909
-122.720802,49.118811
-122.726507,49.118836
-122.731356,49.118858
-122.735903,49.118876
-122.739775,49.11889
-122.746743,49.11894
-122.751882,49.11896
-122.757191,49.118994
-122.762879,49.119015
-122.801633,49.119156
-122.81291,49.119209
-122.818379,49.119209
-122.823839,49.11921
-122.829275,49.119192
-122.834752,49.119172
-122.840539,49.11915
-122.868362,49.119211
-122.873924,49.119261
-122.87962,49.119321
-122.885001,49.119374
-122.890201,49.119783
-122.890191,49.123259
-122.890187,49.126984
-122.890178,49.131043
-122.890162,49.135115
-122.654692,49.118955
-122.848551,49.188849
-122.791163,49.162722
-122.734514,49.107725
-122.654028,49.106168
-122.844162,49.191515
-122.837192,49.191424
-122.828132,49.191416
-122.816828,49.191389
-122.808821,49.191403
-122.801015,49.190921
-122.801082,49.188425
-122.80104,49.185638
-122.80111,49.183554
-122.801109,49.180098
