LAT,LONG
49.08266224430745,-122.66807246071987
49.08349057562596,-122.64888094353077
49.08955833514417,-122.66402911654265
49.08932622360499,-122.656588158872
49.096166274554186,-122.65108265887149
49.098310263541485,-122.6670121165423
49.1016192543305,-122.65245621838967
49.10380189387557,-122.67473071469446
49.110895362119535,-122.6442830151217
