LAT,LONG
49.103775005137145,-122.65741846450965
49.12061738131891,-122.65916037605935
49.16347050577624,-122.64111203188031
49.16871571378843,-122.5753563895508
49.075003981009175,-122.66841990304941
49.089968208747365,-122.61186046071958
49.07551893298579,-122.65527829935436
